"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MORC4",1618.04383235218,0.869900526190443,0.084353902324657,10.3125107697142,6.18636275231076e-25,1.47367646042286e-23
"CLDN2",60.2567670377362,2.83199790055704,0.463861703323721,6.10526344439484,1.02631255938426e-09,9.50930793235939e-09
"TSC22D3",2217.99568005369,1.51118918937289,0.0792009676026049,19.0804384733702,3.67165751918146e-81,3.70539707476313e-79
"COL4A6",579.64500618559,0.628163474228973,0.132319270885816,4.74733173802811,2.0611773488259e-06,1.26742465549871e-05
"COL4A5",1365.66042877153,0.880445750507582,0.0945582253872224,9.3111492617601,1.26456529925049e-20,2.46252246539835e-19
"IRS4",454.033731564634,1.55215700483313,0.152756554306773,10.1609846587401,2.96071058973798e-24,6.83480268443996e-23
"TMEM164",1364.40033955262,0.727664832850465,0.0941326196786948,7.73020909578658,1.07370078697149e-14,1.49876588357067e-13
"AMMECR1",670.315402187006,-0.613134383178174,0.13222862765883,-4.6369261636758,3.53628662904961e-06,2.09928366818303e-05
"RTL9",29.4468136337739,1.82084552706151,0.578893382479148,3.14539012220803,0.00165865487095889,0.00598831741664055
"AMOT",356.293802754094,1.30858763099176,0.190837833138742,6.85706607263977,7.02891270737957e-12,7.92330869414500e-11
"PLS3",10818.8697737494,-0.912693411281471,0.0535665258182242,-17.0385030079916,4.25483606447893e-65,3.27578512675553e-63
"LONRF3",52.2996505824131,-1.42971428850334,0.437990857655362,-3.26425600789214,0.00109751947258853,0.00414476633187921
"SLC25A5",7817.25577467548,-0.637304234552223,0.0649226993683694,-9.8163545378201,9.57433885727673e-23,2.08453439140388e-21
"NKRF",404.28394227981,-0.60436432368173,0.160762314794262,-3.75936564769657,0.000170344724827003,0.000763586077435809
"GLUD2",197.920850912699,-1.20382588373874,0.221010930343329,-5.44690654832616,5.12533736540947e-08,3.95617772040082e-07
"GRIA3",223.068867271453,-0.825706766338545,0.225267298177216,-3.66545332154234,0.000246900844143594,0.00107200901399091
"HPRT1",1712.85528309302,-0.798804361607987,0.0827020262420746,-9.65882455249441,4.51008972211299e-22,9.42135665587128e-21
"PABIR3",159.384013856176,0.654416371679316,0.23913014674149,2.73665357796468,0.0062067615837429,0.0192652101028229
"RTL8C",5192.98407110256,0.506972670931568,0.0675192026001776,7.50857017571227,5.9776640510095e-14,7.90809479768626e-13
"ZNF449",123.683244911258,0.747610021270354,0.279346277268855,2.67628417525258,0.00744434948899812,0.02257640689699
"HTATSF1",1544.80407408707,0.608591181007006,0.0863256496212886,7.04994614783556,1.78987048374748e-12,2.11332059646263e-11
"ARHGEF6",3791.52046257796,0.63195228682359,0.0718314903125646,8.79770535281586,1.39642110194534e-18,2.48001731018497e-17
"FGF13",148.145942437708,0.655850712776461,0.254958243956343,2.57238480544588,0.0101000561320409,0.0294120566169163
"LDOC1",261.313163788362,0.777982098270461,0.208099500155351,3.73851017272833,0.000185114003696955,0.000825085872640321
"MAGEC1",3.48982800516048,-5.22037058542696,2.12755541076326,-2.45369430051843,0.0141397128143087,0.0393865629605586
"AFF2",190.792265874962,-0.606776683729844,0.223140822356261,-2.71925449284704,0.00654292459449381,0.0201953134414878
"MAMLD1",349.597169830921,-0.862940585398853,0.166039113038453,-5.19721269047615,2.02298858622311e-07,1.42390940263093e-06
"CD99L2",3929.53353574709,0.619661852454189,0.0641674737316438,9.65694636889852,4.59352102784047e-22,9.58223883684711e-21
"SLC6A8",2417.3496982683,0.589146243781553,0.0803629671672767,7.33106634247634,2.28328592107166e-13,2.89500496749799e-12
"ABCD1",860.849989550332,0.569654323012622,0.113485851736379,5.01960653505862,5.17774238630968e-07,3.45244465544292e-06
"PLXNB3",749.347319776343,0.516466665358377,0.125149483558324,4.12679821501371,3.67848893979898e-05,0.000186117584027228
"ATP6AP1",3247.51704516208,0.514382935713002,0.0726680653528739,7.07852800559881,1.45693684986438e-12,1.73808376913534e-11
"DKC1",1325.36283702871,-0.786625821174673,0.0941848915117748,-8.3519321257203,6.71552514028507e-17,1.07505984453695e-15
"F8",268.722793168261,0.709380729601572,0.18787886523091,3.77573458690906,0.000159536797556705,0.000719022814818028
"MSRA",610.24153040335,-0.727429325164558,0.12735660557995,-5.71175183141877,1.11819071926938e-08,9.23233641957292e-08
"NEIL2",772.46985290579,-0.788892106539904,0.113306770324297,-6.9624445589792,3.34418221995544e-12,3.86599888833239e-11
"DLC1",796.673647409008,-0.874246767279421,0.116090530467775,-7.53073281478456,5.04563397162059e-14,6.7287133035826e-13
"ASAH1",801.178987967462,1.04383501056912,0.115272515562571,9.05536766916924,1.36108466983634e-19,2.52222836584064e-18
"HR",25.0860756014292,2.22278042551651,0.675661736481625,3.2897828980093,0.00100264710533727,0.00381445164679506
"C8orf58",256.019893995177,0.664801494533634,0.191923256108263,3.46389232870571,0.000532419573150042,0.00215041069350163
"EGR3",453.554762027714,-1.81058140689589,0.160033237292649,-11.3137835460076,1.12146978118722e-29,3.40452696175049e-28
"TNFRSF10B",5215.17496273188,-0.832400695084302,0.0640260615070212,-13.0009667234181,1.20806434764644e-38,4.79884284479979e-37
"LOC286059",7.89521303950621,2.94074379914704,1.19342402648664,2.46412317322316,0.0137348902382677,0.0384525436923648
"TNFRSF10D",3166.23838759684,-1.42191233926165,0.0679978574860218,-20.9111344361688,4.24030516994345e-97,5.75756345620685e-95
"TNFRSF10A",495.992286958578,-0.619292960709244,0.139219018336393,-4.44833592500167,8.65381156929948e-06,4.80495649067127e-05
"LOXL2",1620.69855077309,-0.640709505210713,0.0870084298538398,-7.36376356046192,1.78796264341037e-13,2.28834704729883e-12
"SLC25A37",916.679322895565,-0.775540482976229,0.132040828907452,-5.8734899605925,4.26714884298969e-09,3.68831800456563e-08
"STC1",1738.86751345948,-5.40844217584322,0.120650394813607,-44.8273889546631,0,0
"NEFM",69.6306306061557,-1.37637218179798,0.388921707599583,-3.53894409826833,0.000401730916343058,0.00167184535149064
"BNIP3L",1711.00598110394,0.555995121997012,0.0836780456048764,6.64445635623941,3.0433826769737e-11,3.27021321318555e-10
"TRIM35",892.737989744513,-0.566984184703953,0.105722645857534,-5.3629397950179,8.18783025297553e-08,6.1330708454585e-07
"PTK2B",854.575173482077,-1.76212622955266,0.111521083227271,-15.8008349502989,3.0702300681059e-56,1.9027782695946e-54
"CLU",9600.83478657302,0.80505751437388,0.0509562514591084,15.7989940649368,3.16120703558859e-56,1.9510656315517e-54
"FZD3",1112.47360687836,1.25986464036995,0.107979062175768,11.6676753343083,1.86448529045483e-31,6.00171385737787e-30
"KIF13B",2079.58619124379,-0.5215191370094,0.0891372927085838,-5.85074014660059,4.89390300342777e-09,4.20571549247395e-08
"WRN",559.629430691171,-0.521144648466926,0.132219303233139,-3.94151712891729,8.09678516780714e-05,0.000385016183592383
"NRG1",696.494619060332,1.2593953990409,0.129710840056857,9.70925327820604,2.75346865844448e-22,5.83344792659955e-21
"MAK16",573.214882558708,-0.796994227820461,0.149073485091719,-5.34631780648385,8.97615456010652e-08,6.66672523668577e-07
"EIF4EBP1",1109.10503845438,-1.13704074779212,0.102202396053306,-11.1253824929806,9.44001082133345e-29,2.77005897106948e-27
"TACC1",9205.55152888996,-0.580456982239343,0.0540423504770378,-10.7407797239681,6.54889292295733e-27,1.75609092813807e-25
"PLEKHA2",3411.49022125027,0.641549324783517,0.0636622517834211,10.0773897688393,6.95491581045549e-24,1.58835814288935e-22
"TCIM",643.969030924364,0.514556121191464,0.133996531167914,3.84007046082903,0.000122999003213348,0.000568413710394358
"SFRP1",1189.51770949301,1.26422286995597,0.0983582153794637,12.8532514043553,8.24696679507234e-38,3.17465711472166e-36
"AP3M2",727.114105915592,-0.596869186990523,0.118796200855856,-5.02431207976718,5.05240232432398e-07,3.37338762253478e-06
"PLAT",27473.4435703903,-2.75023321122592,0.0471692869112698,-58.3055922893086,0,0
"HGSNAT",1930.8709587418,0.516361552215271,0.0786279799753968,6.5671476283232,5.1288193683933e-11,5.40225994967012e-10
"SPIDR",990.240604329985,0.561443700165142,0.10696032205504,5.24908386005264,1.52857483747867e-07,1.09921972906025e-06
"CEBPD",2852.88080151445,1.75711655165283,0.0740991928073186,23.7130322893245,2.64590899513787e-124,5.26923956685057e-122
"PCMTD1",620.721363034108,0.521668187853512,0.133218086326263,3.91589612371326,9.00690250427559e-05,0.00042544938584396
"LINC02984",122.687194750606,0.79005743319189,0.292372098893447,2.70223265551691,0.00688755490151302,0.0210761155519358
"RGS20",248.213859249372,-1.2426391716916,0.20182562527422,-6.15699403880565,7.41386384791267e-10,6.99516553584483e-09
"LYPLA1",2261.5985454278,-0.756237678910923,0.0728799858907646,-10.3764794911514,3.17259493983727e-25,7.72732878755446e-24
"MRPL15",1326.7157942525,-0.980035795787158,0.101134597342138,-9.6904108143299,3.31193788870635e-22,6.9770245847275e-21
"RP1",12.2682970773147,-3.76131774954822,1.03643375324769,-3.62909615569933,0.000284415293927807,0.0012221020800074
"TOX-DT",201.041774722268,0.524177776378813,0.220784671401977,2.37415837363299,0.0175890043218309,0.0475578147268043
"ASPH",3931.42399921595,-1.14389954281732,0.0640239825345944,-17.866735206596,2.14167384113941e-71,1.83839313168151e-69
"TTPA",9.36337968846103,3.21355408058978,1.25561426572875,2.55934817587043,0.0104868651574745,0.0303667735540984
"PDE7A",256.002718989474,-0.587153957735371,0.190377790462081,-3.08415155103042,0.00204133580012787,0.00720619038305597
"RRS1",432.029588801456,-1.0270277627949,0.152925898075876,-6.71585242079357,1.86969952497238e-11,2.03987086230734e-10
"ADHFE1",14.4346234431231,2.63047602844459,0.979197316046124,2.68635951645182,0.00722353174834869,0.0219870939868221
"VXN",57.6240397216751,1.28055401613914,0.426194106373609,3.00462628879383,0.00265907343337981,0.00910080678298826
"CPA6",419.004889357529,0.596911474731031,0.156692156985451,3.80945342903445,0.00013927433614793,0.000635758399971115
"RDH10",646.329828097983,-0.914399773046609,0.127600596535656,-7.16610892011852,7.71593928162091e-13,9.38479390148941e-12
"LY96",469.004282663831,-0.868436008237383,0.149664050564554,-5.80256918719972,6.53064323570653e-09,5.5516042896137e-08
"JPH1",504.08388423504,-1.5150993172722,0.157131963736474,-9.642209524048,5.30339512074919e-22,1.1032243666227e-20
"ZFHX4-AS1",107.581587191046,1.42835638342771,0.307147064720319,4.6503989374873,3.3129355950732e-06,1.97690795237768e-05
"ZFHX4",904.209171762944,0.937522685829875,0.14907321109921,6.28900846045333,3.19500059816021e-10,3.11288512290417e-09
"PEX2",1301.18002792484,0.875353143366686,0.092804313266625,9.43224633160975,4.01398862011005e-21,8.01509813234808e-20
"PKIA",730.37818266183,-0.510367403352668,0.131609209799101,-3.87790036982772,0.000105361845702315,0.000492083967295115
"HEY1",211.143466568974,2.4594932819044,0.240776011366407,10.2148601430298,1.70124302913494e-24,3.97027591924368e-23
"FABP5",616.44951599079,-1.43798918670889,0.136207266991668,-10.5573602530095,4.69684450142509e-26,1.20329450211467e-24
"LRRCC1",575.523977107789,0.988013736738156,0.135406536706376,7.29664727250667,2.95026890279793e-13,3.7123181408753e-12
"CA13",242.488495090728,0.993708961846172,0.225388145253307,4.40887856248771,1.0390726545223e-05,5.68899896185668e-05
"CA2",171.791479585558,1.52508435244614,0.268547681530898,5.67900770452443,1.35478377930302e-08,1.10998631528634e-07
"MMP16",591.780537655254,-0.640236923212315,0.130426690369826,-4.90878762158972,9.1641153085575e-07,5.92020874777746e-06
"RIPK2",1061.54266808717,-0.509272258480205,0.0981772814795053,-5.18727195136806,2.13396996146952e-07,1.49990472209453e-06
"DECR1",2672.45264676921,-0.514674300219094,0.0696164961430146,-7.39299345318656,1.43559547782102e-13,1.85004780472259e-12
"CALB1",682.388819414574,-4.47893002290399,0.490800987449843,-9.12575593251372,7.12373451645394e-20,1.34005162138232e-18
"OTUD6B",606.8811657002,-0.588695896682166,0.13087042833894,-4.49831107114213,6.84954271754261e-06,3.86201472363973e-05
"RUNX1T1",274.656310008779,0.571250997617415,0.228967836233445,2.49489625711008,0.0125993960669335,0.0356545243758467
"PDP1",9647.48357531839,0.675081745787349,0.0518781140723965,13.0128428501712,1.03421754021175e-38,4.14130648273531e-37
"GEM",717.260601726903,-1.18986263818716,0.124944223980491,-9.523150412883,1.68006935124906e-21,3.4094450856326e-20
"CCNE2",160.509821612339,-0.737043008216846,0.242252686290357,-3.0424554604668,0.00234656540960851,0.00816865800802548
"TP53INP1",532.074404762098,0.951531283640997,0.139105334757937,6.84036514700745,7.89915753661014e-12,8.86414853244245e-11
"GDF6",18.7663132156578,-2.10089978778886,0.767004706261685,-2.73909634535161,0.00616083163142581,0.0191744491033498
"SDC2",2143.67850415683,1.06368141806439,0.0800822640929952,13.282359460132,2.93013665193251e-40,1.23628590489446e-38
"CPQ",864.733946177305,0.928252526250979,0.118449431720941,7.83669885760094,4.62545571811264e-15,6.66208356853716e-14
"SPAG1",415.504867668629,0.683684780275021,0.188071942289544,3.63523007181189,0.000277732661486463,0.00119579562754736
"ZNF706",944.683397091593,-0.507625966627723,0.110015571418272,-4.61412834641162,3.94748446046392e-06,2.32215942896767e-05
"KLF10",2039.30717777388,-0.640579092823436,0.0814320030869472,-7.86642927276972,3.64906875428973e-15,5.29150397223994e-14
"BAALC",1745.70535592031,0.609682606968202,0.105851357109133,5.75979962486093,8.42138463853517e-09,7.05846245573296e-08
"FZD6",3213.03847548526,0.718834344708633,0.0663169157138162,10.8393814303833,2.23980330962227e-27,6.17226978459746e-26
"DCAF13",1380.68510698979,-0.659168624024928,0.0983560525395779,-6.7018613192074,2.05781290467814e-11,2.23856471553334e-10
"DCSTAMP",5.64156225628067,-6.67821495932149,1.91605678578808,-3.48539511399434,0.00049141083290472,0.00200429060629844
"ANGPT1",2322.35741332165,1.27440460761359,0.0758978146074986,16.7910580061376,2.83741264147998e-63,2.11897976065725e-61
"NUDCD1",577.08013122364,-0.511743298546132,0.138443463962068,-3.69640634451579,0.000218672875807782,0.000961221055531239
"SYBU",182.807478056128,1.45766371770245,0.235731814592553,6.18356805262765,6.26686989626891e-10,5.96951331445615e-09
"KCNV1",11.7169586876896,-4.632660656675,1.33676069946601,-3.46558711557394,0.000529075092019187,0.0021403752910072
"COL14A1",1773.51404400463,2.11880251028984,0.108931916377776,19.4507044468201,2.87454809980458e-84,3.00239513417351e-82
"HAS2",518.247976379522,1.05797571927344,0.143657621149145,7.36456382063471,1.77727012312908e-13,2.27661291244048e-12
"ATAD2",2151.67546149417,-0.522625319015417,0.0870979084816373,-6.00043477652051,1.96789887301179e-09,1.77063479321109e-08
"FBXO32",6924.2810580777,0.603888470481693,0.0584912016857721,10.3244326168219,5.46408911594796e-25,1.31419702151045e-23
"TMEM65",443.329163973218,0.500367852293857,0.155488120327852,3.21804554096361,0.00129067323377791,0.00478706119188152
"TATDN1",397.258155492531,-0.592712956076575,0.160119366067861,-3.70169437109422,0.00021416449954814,0.000943030944944287
"MTSS1",1213.09546083461,-1.86662721505588,0.0993205794040109,-18.7939622005517,8.46192211996239e-79,8.20696550543885e-77
"TRIB1",647.380727237757,-2.80920080089397,0.146542837699938,-19.1698266867611,6.61287301009443e-82,6.76505967662811e-80
"LRATD2",652.502810884341,-1.12540506348256,0.130228221177543,-8.64179095211834,5.53386148372011e-18,9.42460149610531e-17
"MYC",1507.82036333582,-0.782023037657209,0.0911323519850277,-8.5811791380704,9.39055062682537e-18,1.57947369552099e-16
"ADCY8",45.4932410049682,-1.71251944804531,0.462561349627495,-3.70225365656775,0.000213692811278705,0.000941231444782879
"KCNQ3",87.2860458956518,-1.93255240878316,0.36151696952962,-5.34567550535087,9.00804644904066e-08,6.68708656873118e-07
"NDRG1",941.28242165303,-1.27260907358964,0.107068987510416,-11.8858794052371,1.40152169605844e-32,4.70407371962445e-31
"ST3GAL1",1033.015646313,-1.06528548877473,0.105734827792128,-10.075067137472,7.12121430088952e-24,1.62385430226085e-22
"KHDRBS3",1296.96343503947,-0.786248256187977,0.0921365730922148,-8.53350878810156,1.41974664637141e-17,2.36666695426377e-16
"COL22A1",216.12579102506,-1.7538817509337,0.21355088838804,-8.21294523367541,2.15828003144094e-16,3.350942884574e-15
"AGO2",671.555712425378,-1.02202188102915,0.126748606658299,-8.06337764157369,7.42148089758929e-16,1.11966907764034e-14
"ARC",265.624867251012,-0.659324589283059,0.191972338922172,-3.43447703447712,0.000593698376897671,0.00237479350759068
"LYNX1",539.297080832731,0.855781496831831,0.142123219115412,6.02140524369133,1.72909238591715e-09,1.56330047675899e-08
"LY6E",3198.48405543701,-0.609332011148904,0.080529048567154,-7.56661132834291,3.83085888705199e-14,5.13623952755911e-13
"NRBP2",1286.13498914154,0.527512609643242,0.0928268224089023,5.68276060683784,1.32537730574822e-08,1.08768326586019e-07
"OPLAH",647.970766649371,0.506113944899158,0.138467486929013,3.65511035206859,0.000257071377319588,0.00111454806724103
"TONSL",384.335001275501,-0.511549593995437,0.163809518549575,-3.12283192408396,0.00179120005268498,0.00641875335578285
"ZNF251",194.688881807664,0.829921785883985,0.224748764125692,3.69266451414099,0.000221916691057943,0.00097429385586168
"VLDLR",640.638433783305,1.10505566221666,0.127762895597835,8.64926907805142,5.1830321963282e-18,8.84728787249805e-17
"GLIS3",2348.48006065903,0.610304983564022,0.0794390211512762,7.6826850925292,1.55788215376358e-14,2.14061893731489e-13
"AK3",4762.04810549846,0.722604100765611,0.0594412065132957,12.1566190047636,5.290323313655e-34,1.85920632971179e-32
"JAK2",1476.16577280321,0.591200134516827,0.102379464509404,5.77459686226942,7.71375454048217e-09,6.49085283474037e-08
"ERMP1",465.850375926491,0.592705513356732,0.144148081380106,4.1117821873315,3.92616616654258e-05,0.000197844864586639
"IL33",7.01216758664502,-5.43311194764876,1.7710331676881,-3.06776408639546,0.00215666804438357,0.00756860759184987
"UHRF2",1660.04655765053,-0.856697911235841,0.0856687289851753,-10.0001239820436,1.5220638030031e-23,3.38800968131956e-22
"GLDC",992.870763786467,-1.04406999788417,0.106465063624751,-9.8066911561159,1.05367000076328e-22,2.28412411195942e-21
"PTPRD",2904.86284364295,0.796004594443143,0.0867803668626843,9.1726345856856,4.61596998617739e-20,8.76037200934503e-19
"PTPRD-AS1",242.896095893059,0.736879445044964,0.204757384703744,3.59879301110984,0.000319697511427721,0.00136078712758177
"LURAP1L",412.855994539376,0.877274999038078,0.158834902429985,5.52318782343688,3.32903524480473e-08,2.61422031631984e-07
"ZDHHC21",997.60561313303,-0.878396917085988,0.106386144762116,-8.25668529534666,1.49773639233048e-16,2.35228083657708e-15
"BNC2",983.076405651645,-0.714324302662869,0.107386066387343,-6.65192726294947,2.89279667934759e-11,3.12187942216298e-10
"HAUS6",1587.77660224459,-0.608483729242403,0.0900495317786422,-6.75721147266111,1.40672799468498e-11,1.55029675372869e-10
"SLC24A2",101.374564964202,-1.08091277647906,0.299780393147488,-3.60568202986932,0.000311334164552328,0.00132935594103876
"FOCAD-AS1",4.1351553700677,-5.63427667371646,2.15687584717397,-2.61223968041495,0.00899511671076134,0.0265989038194281
"IFNWP19",95.297904275793,-1.39228343841838,0.305971970921452,-4.55036268265173,5.35535271195651e-06,3.07171843724203e-05
"MIR31HG",206.906211435575,-1.22446755459479,0.219400829935169,-5.58096136170772,2.39192781236225e-08,1.91047239601297e-07
"IFNE",25.0907989726241,-1.76322389447397,0.625351728630025,-2.81957147274016,0.00480878205448552,0.0154062567065199
"MTAP",3567.05414247631,-1.60947819633349,0.0731410539513409,-22.0051272080963,2.57196911062826e-107,4.00155527461914e-105
"ELAVL2",5.96856669625517,-5.24484418828763,1.92501179866521,-2.7245776841079,0.00643837820606481,0.0199055303013422
"DDX58",1959.03135754011,0.526792612449028,0.0915591535621497,5.75357669827567,8.73747791704776e-09,7.2947440005045e-08
"B4GALT1",7904.29962401727,0.595843642644354,0.0568642027862998,10.4783609625828,1.08609674133602e-25,2.73096648629541e-24
"AQP3",61.5109992072067,2.01707012813916,0.42855187130861,4.70671174992169,2.5174447602587e-06,1.52228967365279e-05
"PRSS3",52.7021763539727,-3.38438218557134,0.481685003133037,-7.02613152487251,2.12338314512668e-12,2.49920020926809e-11
"MYORG",2319.25761830242,1.8770072865997,0.0841342993997625,22.30965610923,2.9777627424029e-110,5.05407549096928e-108
"RUSC2",2061.19626344158,-0.812615099657927,0.0808575647156946,-10.0499576324761,9.19069260519606e-24,2.07988158713952e-22
"NPR2",1390.10377367312,0.963651123957195,0.0941664490543023,10.2334869121113,1.40372205435266e-24,3.29653971758041e-23
"TMEM8B",1113.17730562274,0.810710497627784,0.105815059932745,7.66157953454887,1.83660082217837e-14,2.50974106862362e-13
"HRCT1",316.077940644468,1.58359445384036,0.179785551797241,8.80824091819297,1.27124985622431e-18,2.26579807309861e-17
"SPAAR",18.6102343461369,2.28185685591923,0.773075089848459,2.95166263391895,0.00316068051303457,0.0106354390383046
"CCIN",11.0770682615239,-3.51830763859108,1.03867953536446,-3.38728887862083,0.000705870208440076,0.00277225280916671
"RNF38",2037.53577275712,0.610611648495545,0.0775119758253261,7.87764267384389,3.33615148124001e-15,4.8471554984242e-14
"ZBTB5",773.288162705626,0.512203350039072,0.117909286599146,4.3440458746935,1.39882284590366e-05,7.53709164012157e-05
"ALDH1B1",1023.07108305807,-0.698850438307795,0.115681447640452,-6.04116262859953,1.53007659422222e-09,1.39264009819032e-08
"MYO5BP2",3.73919919264316,5.06722626082764,2.04900685244295,2.47301577092638,0.0133978230430775,0.037631150664524
"IGKV1OR-2",669.78285137029,-1.32099016556537,0.120923940345149,-10.9241409252371,8.83726749694841e-28,2.48107946117334e-26
"BNIP3P4",17.4063845574845,-2.59296304514287,0.787109112206861,-3.29428665597942,0.000986718160140434,0.00376263210278518
"CBWD5",375.756210134044,-0.740727412474605,0.160572911278606,-4.61302847769503,3.9684390599853e-06,2.33173114869947e-05
"PGM5",404.300950626645,0.873851355745006,0.155028961374576,5.63669747895451,1.73342233061064e-08,1.40403448644254e-07
"TJP2",816.072307239311,-0.647508130204863,0.126785493938156,-5.10711525500469,3.2711424200623e-07,2.2401551208643e-06
"MAMDC2",691.417991706565,1.22794369741475,0.122633322301375,10.0131324371775,1.33458606120019e-23,2.9795780882042e-22
"KLF9",1892.4230979104,0.857000913965663,0.0833264937433756,10.2848550978877,8.24660225256902e-25,1.94891220323372e-23
"TRPM3",986.460621189835,1.64904148067202,0.138144595070417,11.9370684016371,7.5849677308284e-33,2.56891333396039e-31
"GDA",5.82580063642614,5.45586477192606,1.91084461280564,2.85521111207225,0.00430082300092516,0.0139191966071112
"ZFAND5",9476.60178045037,0.718915459824371,0.0498647963272181,14.417294620172,4.02825388158881e-47,2.01899328776545e-45
"ALDH1A1",164.525950954448,2.57169910459773,0.270784240630574,9.49722590431789,2.15556055163696e-21,4.33900975731127e-20
"RORB",2024.68005135529,-0.503584080806692,0.0795985280087888,-6.32655016875549,2.50702816363328e-10,2.46835679973808e-09
"CARNMT1",432.345403920371,-0.899557412834562,0.162278406538651,-5.5432970536367,2.96828663920863e-08,2.34573170599048e-07
"NMRK1",247.39229978435,0.739880101678398,0.201320062755312,3.67514340872058,0.00023771584986595,0.0010366493236782
"PCSK5",236.68411016569,0.848164254399285,0.208103998562418,4.07567495222775,4.58810715635889e-05,0.000227667669393277
"PRUNE2",2173.42789027107,0.935655296427319,0.0798987583456682,11.710511099301,1.12598810092737e-31,3.6639996242813e-30
"GNA14",52.5091009666572,-1.21979283125684,0.456965707357777,-2.66933122467725,0.00760024592487689,0.0229792050878464
"PSAT1",1684.49802353551,-1.01587541553319,0.0815058213415485,-12.4638387640582,1.17571942575257e-35,4.33593712173836e-34
"TLE4",924.260866071825,0.616111632982779,0.11360595199376,5.42323374937801,5.85303716338046e-08,4.48082845065354e-07
"RASEF",209.395869894705,-0.930003024183153,0.217200233634532,-4.28177727353648,1.8540651065491e-05,9.80953469054815e-05
"FRMD3",148.221462034505,-3.410165143666,0.307480330415965,-11.0906773745581,1.39229456561504e-28,4.03792458874296e-27
"IDNK",168.431959616196,0.862418819655185,0.239511536375926,3.60074020944684,0.000317312515109762,0.00135179113681672
"TUT7",1979.4015465821,-1.59774174465585,0.0815264601310088,-19.5978304723198,1.61358134499886e-85,1.74640949050021e-83
"CTSL",1797.53055872852,-0.616323298841142,0.081649556209173,-7.54839741274553,4.40646594288064e-14,5.8921195454669e-13
"S1PR3",1755.11579320002,-1.80793119026735,0.0868306758239573,-20.8213419176051,2.77310029277315e-96,3.63324789235612e-94
"CKS2",932.172372214897,-0.56535388513124,0.107177773932476,-5.27491721826043,1.32816026940243e-07,9.6251342958732e-07
"IARS1",4290.4796046796,-0.633183360684188,0.0596898973014735,-10.607881556341,2.73888467734558e-26,7.11443157231888e-25
"OMD",50.3412295709934,2.70482141589386,0.526309582139388,5.13922130184116,2.75879336566146e-07,1.90853810604537e-06
"CARD19",522.606077012188,-0.528021373963727,0.134453416910419,-3.92716961827401,8.59513677118822e-05,0.000406771111579427
"PTPDC1",318.436439199551,-0.999512474064321,0.171922052741507,-5.81375372225886,6.10872675453612e-09,5.20775929256572e-08
"AOPEP",152.745228624401,1.34826928667113,0.258669090592261,5.21233241893755,1.86481002450549e-07,1.31754032762601e-06
"HABP4",785.865581475248,0.821891094371687,0.115955572713246,7.0879827087241,1.36080968188938e-12,1.62600427269598e-11
"CDC14B",261.007963253972,1.50120939022929,0.195878322718219,7.66398940626449,1.80244768276507e-14,2.46984941190634e-13
"PRXL2C",280.02309115985,0.918481327669185,0.187511995440898,4.89825371176683,9.66921354462164e-07,6.21693385718764e-06
"ZNF510",324.074600698735,0.571157873784184,0.188158402147942,3.03551617819917,0.00240124340739701,0.00832713525258458
"TDRD7",304.589050708165,0.76505960018829,0.201811109689881,3.79096870020655,0.000150060866183495,0.000681248965749751
"XPA",222.912539961815,0.814289385802234,0.211782507678367,3.84493221243226,0.000120585768609567,0.000558124896173688
"TBC1D2",904.112498204761,1.20336855630744,0.117547688140197,10.237279655149,1.34978233560558e-24,3.17804742856343e-23
"TGFBR1",957.853885771475,0.524159387440767,0.10751169371626,4.87537094173313,1.08604181049208e-06,6.95141075846196e-06
"TEX10",728.277966139884,-0.712932929435127,0.119681628761653,-5.95691199068607,2.57048576753783e-09,2.27850299251899e-08
"RNF20",1236.38673062831,0.677075457975207,0.103977043607173,6.51177831650233,7.42662687842361e-11,7.67109951978803e-10
"ABCA1",907.945175749873,1.02386769661463,0.127751557011368,8.01452225371717,1.10565941011976e-15,1.65971145221596e-14
"ZNF462",289.443396849744,1.14345421562548,0.202840377193058,5.63721203563517,1.72825265108316e-08,1.4013670790759e-07
"CTNNAL1",2727.68238338721,0.664352665338832,0.0752981785354305,8.82295798199461,1.11475183994588e-18,1.99400400975229e-17
"PALM2AKAP2",19.3638142132668,-2.78694935307875,0.758705892732506,-3.67329340627823,0.000239444277676264,0.00104266464471507
"PTGR1",1709.21968429209,0.577498371448009,0.0875149716439683,6.59885229463833,4.143528671854e-11,4.40482165429263e-10
"SHOC1",3.95746142702315,5.12129727838243,2.08582293714517,2.45528859961233,0.014077152287357,0.0392562260201576
"UGCG",5875.89427303281,0.774154714876676,0.0632068540796214,12.2479551648224,1.7228526593985e-34,6.14141463503007e-33
"KIAA1958",247.286779246194,0.654416695056207,0.205571827743355,3.18339678272069,0.00145557999021704,0.00532629284088015
"WDR31",104.551877565279,0.984437421585622,0.323893733444681,3.03938397052611,0.00237062499737177,0.00824284959273797
"RGS3",2008.59437049622,-0.522284787392741,0.0812803337950342,-6.4257214876823,1.31245511022991e-10,1.32630781640013e-09
"COL27A1",51.7627010027671,-1.38229560229847,0.430096042755674,-3.21392308899647,0.00130934740047584,0.00484669461549122
"WHRN",254.057087898202,0.699063705994401,0.19321737964905,3.61801669841576,0.000296869246853139,0.00127195613052165
